"sector_id,""sector_nombre"",""variable_id"",""actividad_producto_nombre"",""indicador"",""unidad_de_medida"",""fuente"",""frecuencia_nombre"",""cobertura_nombre"",""alcance_tipo"",""alcance_id"",""alcance_nombre"",""indice_tiempo"",""valor"""
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2019-08-01,411337.628"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2019-09-01,439575.14"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2019-10-01,260107.443"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2019-11-01,350165.316"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2019-12-01,497167.144"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-01-01,461536.78"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-02-01,476052.585"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-03-01,551872.649"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-04-01,540412.18"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-05-01,561179.083"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-06-01,487882.715"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-07-01,322793.197"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-08-01,437251.866"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-09-01,512418.726"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-10-01,264290.403"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-11-01,240189.795"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2020-12-01,246828.825"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-01-01,231423.943"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-02-01,184868.905"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-03-01,293917.002"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-04-01,530263.866"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-05-01,640231.206"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-06-01,627932.58"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-07-01,650046.844"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-08-01,612915.314"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-09-01,378557.97"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-10-01,467986.361"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-11-01,629084.557"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2021-12-01,582400.092"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-01-01,555048.977"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-02-01,495989.623"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-03-01,305486.498"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-04-01,222062.535"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-05-01,180923.13"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-06-01,242474.895"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-07-01,285554.649"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-08-01,496835.616"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-09-01,263232.978"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-10-01,66995.1"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-11-01,34437.24"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2022-12-01,143631.99"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-01-01,193334.805"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-02-01,218683.98"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-03-01,218944.215"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-04-01,235595.025"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-05-01,228534.255"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-06-01,241960.365"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-07-01,249340.68"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-08-01,269779.777"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-09-01,370982.544"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-10-01,408667.811"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-11-01,436432.196"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2023-12-01,666708.524"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-01-01,689402.447"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-02-01,570928.06"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-03-01,689735.782"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-04-01,686564.127"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-05-01,718239.15"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-06-01,690926.11"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-07-01,720662.341"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2024-08-01,695266.148"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-01-01,442718.927"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-02-01,393093.574"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-03-01,441999.313"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-04-01,428282.416"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-05-01,444872.739"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-06-01,432594.63"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-07-01,447211.599"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-08-01,447351.297"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-09-01,431989.04"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-10-01,445105.997"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-11-01,393703.075"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2009-12-01,443265.907"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-01-01,440300.349"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-02-01,396259.95"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-03-01,366278.696"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-04-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-05-01,126581.681"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-06-01,310758.33"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-07-01,440893.02"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-08-01,439937.871"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-09-01,425112.417"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-10-01,437967.781"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-11-01,423291.76"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2010-12-01,101304.675"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-01-01,307094.425"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-02-01,319521.571"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-03-01,318751.589"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-04-01,342775.862"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-05-01,337679.659"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-06-01,351083.244"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-07-01,375775.802"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-08-01,364920.437"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-09-01,340742.515"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-10-01,260778.168"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-11-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2011-12-01,240224.718"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-01-01,352174.597"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-02-01,329342.732"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-03-01,322984.283"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-04-01,127203.448"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-05-01,355669.427"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-06-01,348009.559"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-07-01,360032.565"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-08-01,359864.619"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-09-01,345499.014"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-10-01,138933.777"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-11-01,32170.497"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2012-12-01,353636.467"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-01-01,331872.045"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-02-01,298177.172"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-03-01,220416.217"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-04-01,344645.824"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-05-01,358175.956"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-06-01,347504.693"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-07-01,360119.751"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-08-01,358909.651"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-09-01,363758.692"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-10-01,126707.287"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-11-01,0.109"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2013-12-01,174842.193"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-01-01,349190.792"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-02-01,293799.092"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-03-01,47806.034"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-04-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-05-01,111590.488"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-06-01,294018.801"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-07-01,307483.373"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-08-01,129225.564"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-09-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-10-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-11-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2014-12-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-01-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-02-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-03-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-04-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-05-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-06-01,27422.83"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-07-01,293299.306"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-08-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-09-01,0"
"25,""Energías alternativas"",443,""Energía nuclear"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""14"",""CORDOBA"",2015-10-01,0"
